id,name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal
75010,Arthur Nory Oyakawa Mariano,M,22.0,169.0,65.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Horizontal Bar,
75010,Arthur Nory Oyakawa Mariano,M,22.0,169.0,65.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Rings,
75010,Arthur Nory Oyakawa Mariano,M,22.0,169.0,65.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Pommelled Horse,
75091,Laura Marino,F,23.0,168.0,55.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Women's Platform,
75102,Martin Georgiev Marinov,M,48.0,178.0,88.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",
75102,Martin Georgiev Marinov,M,48.0,178.0,88.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",
75112,Ricardo Mrio de Souza,M,21.0,175.0,70.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,
75177,Aleksandr Ivanovich Markov,M,31.0,179.0,70.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",
75177,Aleksandr Ivanovich Markov,M,31.0,179.0,70.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",
75282,Maxime Marotte,M,29.0,172.0,62.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Mountainbike, Cross-Country",
75285,Helen Louise Maroulis,F,24.0,163.0,57.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Featherweight, Freestyle",Gold
75293,Dzsenifer Marozsn,F,24.0,171.0,68.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Gold
75301,Henrique Tavian Pereira Marques,M,19.0,178.0,71.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Individual",
75301,Henrique Tavian Pereira Marques,M,19.0,178.0,71.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Team",
75310,Yane Mrcia Campos da Fonseca Marques,F,32.0,166.0,55.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Modern Pentathlon,Modern Pentathlon Women's Individual,
75335,"Marcus ""Marquinhos"" Vinicius Vieira de Sousa",M,32.0,207.0,104.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,
75337,"Marcos ""Marquinhos"" Aos Corra",M,22.0,185.0,75.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Gold
75371,Kurtis Marschall,M,19.0,187.0,78.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Pole Vault,
75428,Savannah Rose Dee Marshall,F,25.0,181.0,75.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Women's Middleweight,
75451,Marta Vieira da Silva,F,30.0,162.0,58.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,
75456,Mickal Marteau,M,23.0,179.0,86.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,
75468,Adrienne Elizabeth  Martelli,F,28.0,186.0,77.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Quadruple Sculls,
75538,Boyd Martin,M,36.0,188.0,79.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",
75538,Boyd Martin,M,36.0,188.0,79.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",
75550,Damian Patrick Martin,M,31.0,186.0,90.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,
75574,Harry John Martin,M,23.0,184.0,81.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,
75641,Tony Martin,M,31.0,186.0,75.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",
75641,Tony Martin,M,31.0,186.0,75.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Individual Time Trial,
75643,Tyler Martin,M,26.0,196.0,98.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,
75698,Brenda Martinez,F,28.0,170.0,56.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 1,500 metres",
75874,Pascal Martinot-Lagarde,M,24.0,189.0,85.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,
75890,Eliane Martins,F,30.0,160.0,49.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Long Jump,
75891,Fernanda Raquel Borges Martins,F,28.0,175.0,85.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Discus Throw,
75896,Henrique de Souza Martins,M,24.0,180.0,73.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Butterfly,
75896,Henrique de Souza Martins,M,24.0,180.0,73.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
75923,Sbastien Martiny,M,31.0,172.0,65.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Trampolining,Trampolining Men's Individual,
75936,Carmen Marton,F,30.0,172.0,67.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Welterweight,
75937,Caroline Marton,F,32.0,186.0,56.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Featherweight,
75981,Kei Marumo,F,24.0,160.0,50.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
75992,Arajik Witali Marutjan,M,23.0,180.0,69.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Welterweight,
76046,Mehdi Marzouki,M,29.0,192.0,101.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,
76132,Vladimir Anatolyevich Maslennikov,M,21.0,171.0,73.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Rifle, 10 metres",Bronze
76226,Kelly Massey,F,31.0,178.0,57.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
76230,Alexander Chen Massialas,M,22.0,188.0,81.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Individual",Silver
76230,Alexander Chen Massialas,M,22.0,188.0,81.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Team",Bronze
76248,Caroline Masson,F,27.0,173.0,72.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Golf,Golf Women's Individual,
76304,Toshiki Masui,M,46.0,165.0,58.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",
76304,Toshiki Masui,M,46.0,165.0,58.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",
76337,Bernardin Ledoux Kingue Matam,M,26.0,163.0,69.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Lightweight,
76405,Luke Mathews,M,21.0,183.0,70.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,
76405,Luke Mathews,M,21.0,183.0,70.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 1,500 metres",
76407,Courtney Lynn Kaiulani  Mathewson,F,29.0,171.0,69.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Gold
76539,Rie Matsubara,F,22.0,167.0,48.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,
76551,Takeshi Matsuda,M,32.0,184.0,84.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
76552,Tomoyuki Matsuda,M,40.0,174.0,73.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Pistol, 10 metres",
76552,Tomoyuki Matsuda,M,40.0,174.0,73.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Free Pistol, 50 metres",
76572,Cazuo Matsumoto,M,31.0,180.0,88.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Team,
76576,Kaori Matsumoto,F,28.0,163.0,57.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Lightweight,Bronze
76578,Namika Matsumoto,F,24.0,158.0,63.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Middleweight,
76585,Yayoi Matsumoto,F,26.0,168.0,65.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,
76585,Yayoi Matsumoto,F,26.0,168.0,65.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
76595,Daisuke Matsunaga,M,21.0,174.0,60.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 20 kilometres Walk,
76623,Yuki Matsushita,M,24.0,176.0,65.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres Hurdles,
76625,Misaki Matsutomo,F,24.0,160.0,50.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Women's Doubles,Gold
76644,Bethanie Lynn Mattek-Sands,F,31.0,168.0,66.0,United States-2,USA,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Mixed Doubles,Gold
76644,Bethanie Lynn Mattek-Sands,F,31.0,168.0,66.0,United States-2,USA,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Doubles,
76663,Catriona Isobel Matthew (Lambert-),F,46.0,163.0,60.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Golf,Golf Women's Individual,
76871,Marie Mvers,F,25.0,170.0,67.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Bronze
76898,Philipp Max,M,22.0,177.0,76.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Silver
76922,"Mayara ""May"" Fier de Moura",F,29.0,168.0,71.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,
76956,Marjorie Mayans,F,25.0,171.0,68.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,
76987,Kvin Mayer,M,24.0,186.0,77.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Decathlon,Silver
76989,Lisa Mayer,F,20.0,171.0,57.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 200 metres,
76989,Lisa Mayer,F,20.0,171.0,57.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,
76993,Mikaela Joslin Mayer,F,26.0,175.0,60.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Women's Lightweight,
77176,Christian M'Billi-Assomo,M,21.0,175.0,75.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Middleweight,
77201,Griedge Yinda Colette Mbock Bathy Nka,F,21.0,172.0,64.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,
77276,Shona Clare McCallin,F,24.0,165.0,69.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Gold
77348,Eilish McColgan,F,25.0,176.0,53.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 5,000 metres",
77360,Daniel McConnell,M,31.0,180.0,70.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Mountainbike, Cross-Country",
77366,Ruaridh Lawson McConnochie,M,24.0,190.0,93.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Silver
77379,Pat McCormack,M,21.0,182.0,64.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Light-Welterweight,
77390,Francena Lynette McCorory,F,27.0,171.0,68.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
77394,Angel Lajuane McCoughtry,F,29.0,185.0,70.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Gold
77425,Conor McCullough,M,25.0,196.0,107.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Hammer Throw,
77433,"Patrick ""Pat"" McCutcheon",M,29.0,187.0,105.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,
77504,Sam McEntee,M,24.0,191.0,67.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 5,000 metres",
77505,Cameron McEvoy,M,22.0,185.0,70.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 50 metres Freestyle,
77505,Cameron McEvoy,M,22.0,185.0,70.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Freestyle,
77505,Cameron McEvoy,M,22.0,185.0,70.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
77505,Cameron McEvoy,M,22.0,185.0,70.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
77508,Devin McEwan,M,31.0,178.0,77.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",
77543,Natalie McGiffert,F,19.0,160.0,44.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,
77631,"Jennifer ""Jen"" McIntosh",F,25.0,175.0,80.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Air Rifle, 10 metres",
77631,"Jennifer ""Jen"" McIntosh",F,25.0,175.0,80.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",
77685,Ashley McKenzie,M,27.0,168.0,60.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Extra-Lightweight,
77714,David McKeon,M,24.0,195.0,85.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Freestyle,
77714,David McKeon,M,24.0,195.0,85.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Freestyle,
77714,David McKeon,M,24.0,195.0,85.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
77716,Emma McKeon,F,22.0,180.0,60.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Freestyle,Bronze
77716,Emma McKeon,F,22.0,180.0,60.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
77716,Emma McKeon,F,22.0,180.0,60.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
77716,Emma McKeon,F,22.0,180.0,60.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Butterfly,
77716,Emma McKeon,F,22.0,180.0,60.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
77721,Taylor McKeown,F,21.0,178.0,65.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Breaststroke,
77721,Taylor McKeown,F,21.0,178.0,65.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Breaststroke,
77721,Taylor McKeown,F,21.0,178.0,65.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
77782,Sydney McLaughlin,F,16.0,175.0,60.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres Hurdles,
77796,Katy McLean,F,30.0,167.0,70.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,
77830,Jack Alan McLoughlin,M,21.0,183.0,75.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,"Swimming Men's 1,500 metres Freestyle",
77842,Karri McMahon,F,24.0,177.0,70.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,
77856,Keryn McMaster,F,22.0,169.0,63.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Individual Medley,
77907,"Stuart ""Stu"" McNay",M,35.0,171.0,65.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Two Person Dinghy,
77914,David McNeill,M,29.0,175.0,53.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 10,000 metres",
77932,Michael McPhail,M,34.0,183.0,89.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
77937,"Christopher Paul ""Chris"" McPherson",M,32.0,185.0,77.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,
77939,Inika McPherson,F,29.0,165.0,52.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's High Jump,
77940,Paige Arielle McPherson,F,25.0,173.0,65.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Welterweight,
77950,Tony McQuay,M,26.0,181.0,72.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
77955,James McRae,M,29.0,193.0,93.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,Silver
77983,Hassan Mead,M,25.0,188.0,66.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 5,000 metres",
78005,Anna Maree Devenish Meares,F,32.0,165.0,70.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Sprint,
78005,Anna Maree Devenish Meares,F,32.0,165.0,70.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Keirin,Bronze
78005,Anna Maree Devenish Meares,F,32.0,165.0,70.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Sprint,
78006,"Christopher James ""Chris"" Mears",M,23.0,172.0,70.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Men's Synchronized Springboard,Gold
78037,Etiene Pires de Medeiros,F,25.0,169.0,60.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,
78037,Etiene Pires de Medeiros,F,25.0,169.0,60.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Freestyle,
78037,Etiene Pires de Medeiros,F,25.0,169.0,60.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
78037,Etiene Pires de Medeiros,F,25.0,169.0,60.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Backstroke,
78211,Mei Xiaohan,F,19.0,180.0,100.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,
78267,"Catherine Michelle ""Katie"" Meili",F,25.0,170.0,61.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Breaststroke,Bronze
78267,"Catherine Michelle ""Katie"" Meili",F,25.0,170.0,61.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
78281,Gerek Lin Meinhardt,M,26.0,183.0,80.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Individual",
78281,Gerek Lin Meinhardt,M,26.0,183.0,80.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Team",Bronze
78347,Mahiedine Mekhissi-Benabbad,M,31.0,190.0,75.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze
78380,Guilherme Melaragno,M,22.0,184.0,88.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's epee, Individual",
78380,Guilherme Melaragno,M,22.0,184.0,88.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's epee, Team",
78508,Angelina Romanovna Melnikova,F,16.0,151.0,44.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,
78508,Angelina Romanovna Melnikova,F,16.0,151.0,44.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,Silver
78508,Angelina Romanovna Melnikova,F,16.0,151.0,44.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,
78508,Angelina Romanovna Melnikova,F,16.0,151.0,44.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,
78508,Angelina Romanovna Melnikova,F,16.0,151.0,44.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,
78518,Luiz Altamir Lopes Melo,M,20.0,174.0,69.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Freestyle,
78518,Luiz Altamir Lopes Melo,M,20.0,174.0,69.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
78519,Marcelo Pinheiro Davi de Melo,M,32.0,203.0,87.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Mixed Doubles,
78519,Marcelo Pinheiro Davi de Melo,M,32.0,203.0,87.0,Brazil-2,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,
78531,Miranda Melville,F,27.0,157.0,50.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 20 kilometres Walk,
78565,Kvin Menaldo,M,24.0,176.0,66.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Pole Vault,
78630,Bruno de Silveira Mendona,M,32.0,183.0,93.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,
78699,Eduardo Menezes,M,36.0,193.0,84.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",
78699,Eduardo Menezes,M,36.0,193.0,84.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",
